Incident energy ; σ(E)
1113.586 ; 15.63952
1113.689 ; 15.82377
1113.791 ; 15.96948
1113.886 ; 16.0555
1113.92 ; 16.07233
1113.966 ; 16.08245
1113.971 ; 16.08266
1113.982 ; 16.08249
1113.993 ; 16.08146
1114.014 ; 16.0771
1114.078 ; 16.04466
1114.137 ; 15.99006
1114.196 ; 15.9137
1114.276 ; 15.7803
1114.356 ; 15.62035
1114.544 ; 15.19438
1114.638 ; 14.9828
1114.731 ; 14.78888
1114.778 ; 14.69882
1114.825 ; 14.61474
1114.872 ; 14.53687
1114.919 ; 14.46521
1114.966 ; 14.39963
1115.013 ; 14.33985
1115.06 ; 14.28549
1115.106 ; 14.23711
1115.152 ; 14.19305
1115.197 ; 14.15369
1115.243 ; 14.11683
1115.288 ; 14.08369
1115.326 ; 14.05769
1115.364 ; 14.03332
1115.402 ; 14.01045
1115.439 ; 13.98951
1115.477 ; 13.96933
1115.515 ; 13.95047
1115.553 ; 13.93298
1115.59 ; 13.91735
1115.628 ; 13.90288
1115.666 ; 13.89023
1115.704 ; 13.87967
1115.741 ; 13.87173
1115.779 ; 13.86637
1115.816 ; 13.86431
1115.854 ; 13.86597
1115.891 ; 13.87183
1115.929 ; 13.88283
1115.967 ; 13.89958
1116.005 ; 13.92283
1116.042 ; 13.95242
1116.08 ; 13.99072
1116.117 ; 14.03643
1116.155 ; 14.09274
1116.192 ; 14.15731
1116.23 ; 14.23421
1116.268 ; 14.32231
1116.343 ; 14.53017
1116.418 ; 14.78316
1116.493 ; 15.07823
1116.672 ; 15.9019
1116.762 ; 16.3328
1116.851 ; 16.7277
1116.919 ; 16.98702
1116.986 ; 17.19094
1117.055 ; 17.33489
1117.094 ; 17.38286
1117.1 ; 17.38799
1117.116 ; 17.39865
1117.131 ; 17.40466
1117.152 ; 17.40651
1117.194 ; 17.38712
1117.254 ; 17.30648
1117.311 ; 17.17449
1117.367 ; 16.99662
1117.488 ; 16.47979
1117.608 ; 15.85637
1117.691 ; 15.4097
1117.774 ; 14.98704
1117.816 ; 14.79224
1117.857 ; 14.61944
1117.899 ; 14.46398
1117.94 ; 14.33684
1117.983 ; 14.23347
1118.026 ; 14.16475
1118.069 ; 14.13469
1118.111 ; 14.14654
1118.154 ; 14.2048
1118.197 ; 14.31371
1118.24 ; 14.47718
1118.282 ; 14.69306
1118.325 ; 14.97496
1118.368 ; 15.32136
1118.411 ; 15.73456
1118.453 ; 16.20401
1118.496 ; 16.75247
1118.538 ; 17.35365
1118.623 ; 18.75817
1118.704 ; 20.30081
1118.785 ; 21.98785
1118.946 ; 25.45185
1119.027 ; 27.0531
1119.107 ; 28.40492
1119.201 ; 29.57929
1119.228 ; 29.81852
1119.259 ; 30.03459
1119.287 ; 30.17437
1119.293 ; 30.19739
1119.303 ; 30.23027
1119.342 ; 30.29293
1119.394 ; 30.21523
1119.481 ; 29.69324
1119.563 ; 28.80799
1119.644 ; 27.64747
1119.807 ; 24.88826
1119.888 ; 23.53067
1119.969 ; 22.31294
1120.015 ; 21.71189
1120.085 ; 20.94846
1120.154 ; 20.38941
1120.201 ; 20.12042
1120.247 ; 19.94184
1120.34 ; 19.81167
1120.433 ; 19.92752
1120.525 ; 20.19046
1120.676 ; 20.67493
1120.745 ; 20.82405
1120.788 ; 20.87385
1120.82 ; 20.88548
1120.826 ; 20.88508
1120.841 ; 20.88041
1120.876 ; 20.84857
1120.923 ; 20.75838
1121.013 ; 20.43375
1121.103 ; 19.92489
1121.192 ; 19.27628
1121.226 ; 19.00028
1121.355 ; 17.87754
1121.483 ; 16.75999
1121.548 ; 16.23185
1121.612 ; 15.75284
1121.676 ; 15.32143
1121.74 ; 14.94119
1121.779 ; 14.73497
1121.817 ; 14.55234
1121.856 ; 14.38313
1121.894 ; 14.23528
1121.933 ; 14.1001
1121.971 ; 13.9835
1122.01 ; 13.87821
1122.048 ; 13.78852
1122.087 ; 13.70852
1122.125 ; 13.6412
1122.164 ; 13.58189
1122.202 ; 13.53261
1122.241 ; 13.48976
1122.279 ; 13.45465
1122.318 ; 13.4246
1122.356 ; 13.40041
1122.398 ; 13.37875
1122.44 ; 13.36168
1122.482 ; 13.34854
1122.524 ; 13.33877
1122.608 ; 13.32751
1122.691 ; 13.32502
1122.775 ; 13.32946
1122.859 ; 13.34013
1122.943 ; 13.35736
1123.026 ; 13.38247
1123.068 ; 13.39923
1123.11 ; 13.41955
1123.152 ; 13.44428
1123.194 ; 13.47448
1123.236 ; 13.51148
1123.278 ; 13.55689
1123.32 ; 13.61267
1123.361 ; 13.67933
1123.403 ; 13.76276
1123.445 ; 13.86461
1123.487 ; 13.98844
1123.528 ; 14.13434
1123.57 ; 14.31374
1123.612 ; 14.52822
1123.654 ; 14.78293
1123.695 ; 15.07554
1123.73 ; 15.3636
1123.764 ; 15.68041
1123.798 ; 16.03659
1123.832 ; 16.43491
1123.866 ; 16.87793
1123.9 ; 17.36794
1123.968 ; 18.49611
1124.036 ; 19.82876
1124.104 ; 21.36505
1124.172 ; 23.09146
1124.24 ; 24.97993
1124.384 ; 29.29877
1124.527 ; 33.49319
1124.602 ; 35.40341
1124.676 ; 36.95567
1124.731 ; 37.84246
1124.776 ; 38.37602
1124.815 ; 38.6892
1124.825 ; 38.74653
1124.845 ; 38.83265
1124.903 ; 38.86612
1124.983 ; 38.39267
1125.058 ; 37.4391
1125.133 ; 36.06061
1125.278 ; 32.53552
1125.423 ; 28.50605
1125.496 ; 26.50669
1125.568 ; 24.64411
1125.641 ; 22.91347
1125.713 ; 21.39061
1125.75 ; 20.68369
1125.786 ; 20.04574
1125.822 ; 19.45642
1125.858 ; 18.91457
1125.894 ; 18.41853
1125.93 ; 17.9662
1125.966 ; 17.5552
1126.002 ; 17.18292
1126.033 ; 16.89127
1126.063 ; 16.63276
1126.093 ; 16.39593
1126.123 ; 16.17921
1126.154 ; 15.97472
1126.184 ; 15.79413
1126.214 ; 15.62912
1126.244 ; 15.47834
1126.275 ; 15.33617
1126.305 ; 15.21058
1126.335 ; 15.09571
1126.365 ; 14.99061
1126.395 ; 14.89439
1126.425 ; 14.80629
1126.455 ; 14.7256
1126.485 ; 14.65172
1126.516 ; 14.58196
1126.546 ; 14.52036
1126.606 ; 14.41306
1126.667 ; 14.32368
1126.727 ; 14.25341
1126.788 ; 14.19863
1126.848 ; 14.1602
1126.908 ; 14.13627
1126.968 ; 14.12596
1127.081 ; 14.13942
1127.194 ; 14.18637
1127.307 ; 14.25118
1127.42 ; 14.31414
1127.435 ; 14.32122
1127.468 ; 14.33512
1127.5 ; 14.34604
1127.565 ; 14.35867
1127.625 ; 14.35684
1127.648 ; 14.35229
1127.678 ; 14.34296
1127.682 ; 14.34142
1127.691 ; 14.33769
1127.699 ; 14.33407
1127.715 ; 14.32597
1127.766 ; 14.29245
1127.847 ; 14.21529
1127.941 ; 14.09166
1128.035 ; 13.93793
1128.374 ; 13.28537
1128.459 ; 13.13235
1128.543 ; 12.99433
1128.586 ; 12.92937
1128.628 ; 12.86975
1128.67 ; 12.81392
1128.712 ; 12.7618
1128.775 ; 12.6903
1128.838 ; 12.62626
1128.901 ; 12.56895
1128.963 ; 12.51836
1129.026 ; 12.47206
1129.088 ; 12.4308
1129.151 ; 12.39257
1129.213 ; 12.358
1129.276 ; 12.32545
1129.339 ; 12.29508
1129.464 ; 12.23992
1129.589 ; 12.18998
1129.714 ; 12.144
1130.078 ; 12.02684
1130.441 ; 11.92936
1130.805 ; 11.8476
1131.168 ; 11.77995
1131.532 ; 11.72436
1131.714 ; 11.7006
1131.895 ; 11.67936
1131.986 ; 11.66963
1132.077 ; 11.66073
1132.168 ; 11.65306
1132.259 ; 11.64744
1132.305 ; 11.64583
1132.35 ; 11.64541
1132.396 ; 11.64654
1132.441 ; 11.64965
1132.487 ; 11.65552
1132.532 ; 11.66465
1132.577 ; 11.6781
1132.622 ; 11.697
1132.649 ; 11.71152
1132.676 ; 11.72885
1132.703 ; 11.74937
1132.729 ; 11.77252
1132.756 ; 11.80054
1132.782 ; 11.83181
1132.809 ; 11.86925
1132.835 ; 11.91061
1132.862 ; 11.95968
1132.889 ; 12.01563
1132.916 ; 12.07914
1132.942 ; 12.14811
1132.995 ; 12.31532
1133.048 ; 12.52314
1133.102 ; 12.78292
1133.155 ; 13.09105
1133.208 ; 13.45735
1133.261 ; 13.88647
1133.315 ; 14.3918
1133.368 ; 14.95632
1133.421 ; 15.58829
1133.474 ; 16.28471
1133.556 ; 17.47476
1133.637 ; 18.75256
1133.8 ; 21.41357
1133.882 ; 22.65762
1133.963 ; 23.72495
1134.05 ; 24.61522
1134.1 ; 24.9812
1134.129 ; 25.13998
1134.155 ; 25.24771
1134.17 ; 25.29474
1134.208 ; 25.36389
1134.273 ; 25.31673
1134.328 ; 25.11901
1134.383 ; 24.7872
1134.447 ; 24.25182
1134.511 ; 23.58356
1134.698 ; 21.18602
1134.791 ; 19.93743
1134.884 ; 18.7669
1134.934 ; 18.19109
1134.984 ; 17.66085
1135.034 ; 17.17995
1135.084 ; 16.75026
1135.134 ; 16.37196
1135.184 ; 16.04383
1135.234 ; 15.76353
1135.284 ; 15.52791
1135.334 ; 15.33322
1135.384 ; 15.17544
1135.434 ; 15.05043
1135.484 ; 14.9541
1135.534 ; 14.88257
1135.584 ; 14.83225
1135.634 ; 14.79987
1135.684 ; 14.78256
1135.729 ; 14.77779
1135.774 ; 14.78166
1135.819 ; 14.79285
1135.863 ; 14.80982
1135.908 ; 14.8325
1135.953 ; 14.85987
1136.042 ; 14.9261
1136.132 ; 15.00808
1136.221 ; 15.10456
1136.266 ; 15.16003
1136.311 ; 15.22077
1136.356 ; 15.28755
1136.4 ; 15.3596
1136.445 ; 15.44127
1136.49 ; 15.53227
1136.535 ; 15.634
1136.579 ; 15.74531
1136.624 ; 15.87287
1136.669 ; 16.016
1136.714 ; 16.17646
1136.758 ; 16.35175
1136.803 ; 16.55148
1136.848 ; 16.7734
1136.893 ; 17.01882
1136.937 ; 17.28249
1137.026 ; 17.88981
1137.115 ; 18.59577
1137.298 ; 20.31869
1137.39 ; 21.28332
1137.481 ; 22.26791
1137.551 ; 23.02978
1137.62 ; 23.7747
1137.685 ; 24.46629
1137.705 ; 24.67693
1137.734 ; 24.9807
1137.741 ; 25.05377
1137.743 ; 25.07463
1137.748 ; 25.12675
1137.753 ; 25.17883
1137.762 ; 25.27247
1137.785 ; 25.51134
1137.807 ; 25.73949
1137.879 ; 26.48881
1137.951 ; 27.25612
1138.023 ; 28.06434
1138.133 ; 29.44141
1138.242 ; 31.07045
1138.377 ; 33.60701
1138.442 ; 35.07761
1138.506 ; 36.70121
1138.571 ; 38.53582
1138.635 ; 40.52725
1138.7 ; 42.73477
1138.764 ; 45.08225
1138.828 ; 47.58881
1138.892 ; 50.2357
1138.957 ; 53.04282
1139.021 ; 55.89421
1139.086 ; 58.84367
1139.15 ; 61.76143
1139.279 ; 67.50847
1139.407 ; 72.72624
1139.574 ; 78.21528
1139.629 ; 79.59232
1139.734 ; 81.5328
1139.744 ; 81.66831
1139.763 ; 81.90162
1139.801 ; 82.27268
1139.813 ; 82.36328
1139.816 ; 82.38394
1139.825 ; 82.44112
1139.846 ; 82.54661
1139.867 ; 82.6131
1139.936 ; 82.55945
1140.024 ; 81.90163
1140.112 ; 80.61919
1140.151 ; 79.86375
1140.24 ; 77.74288
1140.328 ; 75.15229
1140.425 ; 71.80446
1140.435 ; 71.43341
1140.462 ; 70.40968
1140.489 ; 69.35573
1140.504 ; 68.75794
1140.524 ; 67.94811
1140.583 ; 65.48259
1140.671 ; 61.63783
1140.867 ; 52.78273
1141.009 ; 46.58792
1141.08 ; 43.69249
1141.15 ; 41.01874
1141.221 ; 38.51954
1141.291 ; 36.28774
1141.362 ; 34.27709
1141.397 ; 33.38402
1141.432 ; 32.55772
1141.466 ; 31.82031
1141.499 ; 31.16734
1141.532 ; 30.57746
1141.565 ; 30.05197
1141.599 ; 29.57943
1141.632 ; 29.18925
1141.665 ; 28.86822
1141.698 ; 28.61815
1141.736 ; 28.42064
1141.773 ; 28.32415
1141.811 ; 28.3265
1141.848 ; 28.4304
1141.886 ; 28.64418
1141.923 ; 28.95882
1141.96 ; 29.38011
1141.997 ; 29.90892
1142.072 ; 31.30893
1142.147 ; 33.13227
1142.222 ; 35.33689
1142.296 ; 37.81612
1142.429 ; 42.70113
1142.562 ; 47.46177
1142.633 ; 49.6426
1142.704 ; 51.40096
1142.728 ; 51.8793
1142.778 ; 52.66345
1142.815 ; 53.04634
1142.845 ; 53.22728
1142.855 ; 53.26124
1142.857 ; 53.26644
1142.862 ; 53.2771
1142.875 ; 53.2892
1142.887 ; 53.28029
1142.911 ; 53.20452
1142.963 ; 52.77691
1143.062 ; 51.01039
1143.161 ; 48.15662
1143.26 ; 44.49979
1143.448 ; 36.5707
1143.542 ; 32.68927
1143.636 ; 29.1581
1143.693 ; 27.25102
1143.749 ; 25.57654
1143.806 ; 24.08988
1143.862 ; 22.85334
1143.891 ; 22.3027
1143.919 ; 21.83017
1143.947 ; 21.41645
1143.975 ; 21.0623
1144.004 ; 20.75913
1144.032 ; 20.52877
1144.06 ; 20.36068
1144.088 ; 20.25602
1144.128 ; 20.21906
1144.168 ; 20.31841
1144.208 ; 20.55885
1144.248 ; 20.94555
1144.288 ; 21.48394
1144.328 ; 22.17934
1144.368 ; 23.03669
1144.408 ; 24.06015
1144.448 ; 25.25265
1144.488 ; 26.61547
1144.568 ; 29.84615
1144.648 ; 33.71241
1144.728 ; 38.12228
1144.879 ; 47.35012
1144.983 ; 53.72006
1145.086 ; 59.34611
1145.142 ; 61.90246
1145.213 ; 64.46383
1145.26 ; 65.67758
1145.288 ; 66.20284
1145.319 ; 66.6054
1145.323 ; 66.64343
1145.334 ; 66.7315
1145.344 ; 66.79048
1145.364 ; 66.84806
1145.407 ; 66.69954
1145.482 ; 65.57123
1145.551 ; 63.62398
1145.619 ; 60.96468
1145.755 ; 54.02656
1145.891 ; 46.02534
1145.96 ; 41.96168
1146.028 ; 38.12859
1146.096 ; 34.56161
1146.164 ; 31.326
1146.232 ; 28.45838
1146.266 ; 27.16695
1146.3 ; 25.96999
1146.334 ; 24.86572
1146.368 ; 23.85139
1146.402 ; 22.92344
1146.436 ; 22.07771
1146.463 ; 21.46161
1146.49 ; 20.89194
1146.517 ; 20.36616
1146.544 ; 19.88165
1146.571 ; 19.43576
1146.598 ; 19.02589
1146.625 ; 18.64945
1146.651 ; 18.31622
1146.678 ; 17.99819
1146.705 ; 17.70642
1146.732 ; 17.43867
1146.759 ; 17.19285
1146.786 ; 16.96696
1146.813 ; 16.75916
1146.84 ; 16.56774
1146.866 ; 16.39739
1146.893 ; 16.23359
1146.92 ; 16.08183
1146.974 ; 15.80969
1147.028 ; 15.57265
1147.081 ; 15.36781
1147.135 ; 15.18257
1147.188 ; 15.02045
1147.242 ; 14.87327
1147.295 ; 14.7457
1147.353 ; 14.62589
1147.41 ; 14.53055
1147.468 ; 14.46055
1147.525 ; 14.42441
1147.554 ; 14.421
1147.583 ; 14.42935
1147.612 ; 14.45094
1147.64 ; 14.48585
1147.669 ; 14.53832
1147.697 ; 14.60655
1147.726 ; 14.69746
1147.754 ; 14.8069
1147.796 ; 15.01582
1147.837 ; 15.27833
1147.879 ; 15.6155
1147.92 ; 16.01964
1147.962 ; 16.51931
1148.003 ; 17.09924
1148.044 ; 17.77839
1148.085 ; 18.56429
1148.127 ; 19.48698
1148.168 ; 20.50805
1148.209 ; 21.65184
1148.25 ; 22.92018
1148.333 ; 25.86428
1148.415 ; 29.23166
1148.572 ; 36.5912
1148.729 ; 44.15138
1148.808 ; 47.54706
1148.887 ; 50.39458
1148.916 ; 51.26528
1148.977 ; 52.74159
1149.015 ; 53.39796
1149.055 ; 53.85731
1149.065 ; 53.93416
1149.094 ; 54.07009
1149.122 ; 54.07828
1149.207 ; 53.37366
1149.279 ; 51.96711
1149.351 ; 49.91227
1149.479 ; 45.05364
1149.606 ; 39.40465
1149.679 ; 36.09515
1149.751 ; 32.94474
1149.823 ; 30.00436
1149.895 ; 27.34371
1149.968 ; 24.97615
1150.004 ; 23.93806
1150.04 ; 22.9867
1150.076 ; 22.12163
1150.112 ; 21.34154
1150.148 ; 20.64439
1150.184 ; 20.02761
1150.236 ; 19.27241
1150.287 ; 18.67868
1150.338 ; 18.22018
1150.389 ; 17.88643
1150.421 ; 17.73601
1150.453 ; 17.62802
1150.517 ; 17.52914
1150.581 ; 17.56965
1150.644 ; 17.7261
1150.708 ; 17.98312
1150.772 ; 18.31769
1150.899 ; 19.12154
1150.95 ; 19.46328
1151.035 ; 20.00975
1151.12 ; 20.47987
1151.21 ; 20.84074
1151.256 ; 20.9565
1151.265 ; 20.97316
1151.285 ; 21.00295
1151.305 ; 21.02259
1151.309 ; 21.02529
1151.319 ; 21.03022
1151.329 ; 21.03256
1151.369 ; 21.01595
1151.443 ; 20.87719
1151.511 ; 20.63402
1151.579 ; 20.29638
1151.714 ; 19.44325
1151.782 ; 18.98403
1151.849 ; 18.55933
1151.906 ; 18.24776
1151.963 ; 18.00654
1152.02 ; 17.85851
1152.077 ; 17.82554
1152.12 ; 17.88915
1152.163 ; 18.0376
1152.206 ; 18.27776
1152.248 ; 18.60634
1152.291 ; 19.04328
1152.334 ; 19.5847
1152.377 ; 20.23158
1152.419 ; 20.96425
1152.512 ; 22.92277
1152.604 ; 25.25311
1152.789 ; 30.58017
1152.882 ; 33.19832
1152.974 ; 35.45983
1153.074 ; 37.30965
1153.095 ; 37.59783
1153.134 ; 38.0302
1153.158 ; 38.22782
1153.181 ; 38.36526
1153.184 ; 38.37955
1153.191 ; 38.40955
1153.209 ; 38.46508
1153.227 ; 38.48937
1153.272 ; 38.41349
1153.355 ; 37.7741
1153.428 ; 36.71715
1153.5 ; 35.28868
1153.566 ; 33.71327
1153.744 ; 28.77004
1153.833 ; 26.2388
1153.922 ; 23.85633
1153.967 ; 22.73993
1154.012 ; 21.69441
1154.057 ; 20.72523
1154.101 ; 19.85434
1154.163 ; 18.75724
1154.224 ; 17.82302
1154.255 ; 17.40099
1154.285 ; 17.0247
1154.316 ; 16.66752
1154.346 ; 16.35088
1154.377 ; 16.05191
1154.408 ; 15.77978
1154.439 ; 15.53263
1154.469 ; 15.31547
1154.5 ; 15.11205
1154.53 ; 14.93387
1154.561 ; 14.76741
1154.591 ; 14.62194
1154.622 ; 14.48631
1154.653 ; 14.36425
1154.684 ; 14.25452
1154.714 ; 14.159
1154.745 ; 14.07032
1154.775 ; 13.99337
1154.806 ; 13.92224
1154.836 ; 13.86089
1154.867 ; 13.80466
1154.898 ; 13.75522
1154.929 ; 13.71218
1154.959 ; 13.67632
1155.02 ; 13.62005
1155.081 ; 13.58514
1155.154 ; 13.57063
1155.226 ; 13.58513
1155.299 ; 13.62884
1155.371 ; 13.69994
1155.444 ; 13.79875
1155.516 ; 13.91956
1155.66 ; 14.2107
1155.783 ; 14.47566
1155.905 ; 14.70666
1156.011 ; 14.84671
1156.066 ; 14.88833
1156.107 ; 14.90349
1156.113 ; 14.90452
1156.126 ; 14.90569
1156.139 ; 14.9054
1156.164 ; 14.90067
1156.257 ; 14.83485
1156.345 ; 14.70508
1156.433 ; 14.51794
1156.591 ; 14.08223
1156.67 ; 13.84299
1156.748 ; 13.61214
1156.823 ; 13.40993
1156.897 ; 13.24471
1156.949 ; 13.15804
1157.0 ; 13.10402
1157.051 ; 13.08799
1157.102 ; 13.11839
1157.153 ; 13.2049
1157.204 ; 13.35866
1157.255 ; 13.59238
1157.306 ; 13.92028
1157.357 ; 14.35806
1157.408 ; 14.92262
1157.459 ; 15.63166
1157.51 ; 16.50313
1157.561 ; 17.55447
1157.612 ; 18.80171
1157.663 ; 20.2584
1157.714 ; 21.93442
1157.765 ; 23.8348
1157.816 ; 25.95851
1157.918 ; 30.83503
1158.02 ; 36.39837
1158.122 ; 42.3439
1158.224 ; 48.24276
1158.326 ; 53.58752
1158.4 ; 56.82353
1158.479 ; 59.45895
1158.529 ; 60.61466
1158.581 ; 61.35709
1158.594 ; 61.46711
1158.64 ; 61.61039
1158.686 ; 61.37123
1158.782 ; 59.69072
1158.874 ; 56.74788
1158.966 ; 52.79002
1159.15 ; 43.24217
1159.242 ; 38.35117
1159.333 ; 33.81325
1159.421 ; 29.88534
1159.465 ; 28.12502
1159.508 ; 26.54515
1159.552 ; 25.07502
1159.596 ; 23.75292
1159.64 ; 22.57623
1159.683 ; 21.56238
1159.727 ; 20.65827
1159.771 ; 19.88195
1159.815 ; 19.22567
1159.858 ; 18.69253
1159.902 ; 18.24972
1159.945 ; 17.90972
1159.989 ; 17.64906
1160.032 ; 17.47245
1160.067 ; 17.38099
1160.102 ; 17.33269
1160.172 ; 17.35201
1160.251 ; 17.53157
1160.329 ; 17.8373
1160.486 ; 18.68589
1160.591 ; 19.2976
1160.696 ; 19.8329
1160.789 ; 20.17465
1160.841 ; 20.29313
1160.86 ; 20.32184
1160.883 ; 20.34572
1160.89 ; 20.35058
1160.903 ; 20.3566
1160.931 ; 20.35614
1160.974 ; 20.3195
1161.049 ; 20.15273
1161.129 ; 19.83972
1161.208 ; 19.4129
1161.379 ; 18.21997
1161.549 ; 16.92063
1161.605 ; 16.51397
1161.661 ; 16.12977
1161.717 ; 15.77265
1161.773 ; 15.44562
1161.829 ; 15.15022
1161.885 ; 14.88666
1161.941 ; 14.6541
1161.996 ; 14.45423
1162.024 ; 14.36267
1162.052 ; 14.27756
1162.08 ; 14.19856
1162.108 ; 14.12533
1162.136 ; 14.05752
1162.164 ; 13.99476
1162.192 ; 13.9367
1162.22 ; 13.883
1162.248 ; 13.83332
1162.276 ; 13.78735
1162.304 ; 13.74476
1162.332 ; 13.70528
1162.36 ; 13.66862
1162.388 ; 13.63454
1162.443 ; 13.57415
1162.483 ; 13.53495
1162.523 ; 13.49911
1162.563 ; 13.46615
1162.603 ; 13.43568
1162.643 ; 13.40733
1162.683 ; 13.38081
1162.763 ; 13.33225
1162.843 ; 13.28841
1162.923 ; 13.24816
1163.082 ; 13.17594
1163.242 ; 13.11086
1163.402 ; 13.05145
1163.721 ; 12.94602
1164.041 ; 12.85429
1164.36 ; 12.77483
1164.679 ; 12.70697
1164.998 ; 12.6519
1165.202 ; 12.62461
1165.405 ; 12.60459
1165.609 ; 12.59197
1165.812 ; 12.58565
1166.016 ; 12.5815
1166.219 ; 12.57188
1166.422 ; 12.54636
1166.625 ; 12.49491
1166.692 ; 12.47113
1166.89 ; 12.381
1167.023 ; 12.30594
1167.264 ; 12.15192
1167.505 ; 11.9941
1167.631 ; 11.91638
1167.757 ; 11.84391
1167.915 ; 11.76114
1167.994 ; 11.72319
1168.073 ; 11.68761
1168.152 ; 11.65468
1168.231 ; 11.62506
1168.31 ; 11.6
1168.349 ; 11.58992
1168.388 ; 11.58182
1168.428 ; 11.57605
1168.467 ; 11.57347
1168.507 ; 11.57467
1168.546 ; 11.58042
1168.586 ; 11.59206
1168.625 ; 11.61018
1168.665 ; 11.63713
1168.704 ; 11.67313
1168.744 ; 11.72189
1168.783 ; 11.783
1168.823 ; 11.8619
1168.862 ; 11.95712
1168.902 ; 12.07631
1168.941 ; 12.21638
1168.98 ; 12.38295
1169.019 ; 12.57906
1169.054 ; 12.78273
1169.088 ; 13.00783
1169.122 ; 13.26174
1169.156 ; 13.54633
1169.191 ; 13.8731
1169.225 ; 14.22489
1169.293 ; 15.03463
1169.362 ; 16.00491
1169.43 ; 17.10597
1169.498 ; 18.34063
1169.566 ; 19.68923
1169.703 ; 22.62341
1169.839 ; 25.52928
1169.913 ; 26.962
1169.986 ; 28.19137
1170.076 ; 29.377
1170.121 ; 29.81165
1170.153 ; 30.05199
1170.174 ; 30.178
1170.238 ; 30.40606
1170.332 ; 30.3263
1170.413 ; 29.89758
1170.494 ; 29.19212
1170.693 ; 26.70843
1170.768 ; 25.64611
1170.906 ; 23.70346
1170.971 ; 22.82867
1170.989 ; 22.59283
1171.026 ; 22.11744
1171.029 ; 22.07946
1171.036 ; 21.99118
1171.042 ; 21.91588
1171.055 ; 21.75391
1171.099 ; 21.21779
1171.178 ; 20.3014
1171.327 ; 18.72567
1171.418 ; 17.85541
1171.508 ; 17.06261
1171.599 ; 16.33254
1171.689 ; 15.68557
1171.752 ; 15.27928
1171.815 ; 14.91227
1171.871 ; 14.6191
1171.926 ; 14.36098
1171.981 ; 14.13151
1172.036 ; 13.92935
1172.091 ; 13.75286
1172.146 ; 13.60012
1172.201 ; 13.46905
1172.256 ; 13.35748
1172.312 ; 13.26171
1172.367 ; 13.18306
1172.422 ; 13.11773
1172.477 ; 13.06396
1172.532 ; 13.0202
1172.587 ; 12.9851
1172.642 ; 12.95751
1172.697 ; 12.93652
1172.78 ; 12.91574
1172.863 ; 12.90658
1172.946 ; 12.90811
1173.028 ; 12.91997
1173.111 ; 12.943
1173.194 ; 12.97845
1173.277 ; 13.02849
1173.359 ; 13.09545
1173.442 ; 13.18546
1173.525 ; 13.30403
1173.608 ; 13.45939
1173.69 ; 13.65948
1173.773 ; 13.92251
1173.855 ; 14.25815
1173.897 ; 14.46518
1173.938 ; 14.69363
1173.979 ; 14.95081
1174.02 ; 15.23945
1174.099 ; 15.8944
1174.178 ; 16.69519
1174.257 ; 17.65799
1174.335 ; 18.77824
1174.414 ; 20.08747
1174.493 ; 21.56431
1174.572 ; 23.1872
1174.65 ; 24.89709
1174.839 ; 29.14925
1174.919 ; 30.81201
1174.999 ; 32.27084
1175.079 ; 33.44423
1175.159 ; 34.26219
1175.274 ; 34.71713
1175.297 ; 34.70012
1175.366 ; 34.43203
1175.431 ; 33.89097
1175.495 ; 33.10527
1175.624 ; 30.88578
1175.739 ; 28.4094
1175.853 ; 25.7503
1175.931 ; 23.934
1176.009 ; 22.19205
1176.087 ; 20.57155
1176.164 ; 19.1225
1176.211 ; 18.31961
1176.258 ; 17.58092
1176.305 ; 16.90667
1176.351 ; 16.30818
1176.398 ; 15.7574
1176.444 ; 15.27508
1176.491 ; 14.83692
1176.537 ; 14.45796
1176.568 ; 14.22853
1176.599 ; 14.01868
1176.63 ; 13.82727
1176.661 ; 13.65319
1176.692 ; 13.49538
1176.723 ; 13.35283
1176.754 ; 13.22457
1176.785 ; 13.10974
1176.817 ; 13.0044
1176.848 ; 12.91439
1176.879 ; 12.83555
1176.91 ; 12.76728
1176.941 ; 12.70908
1176.972 ; 12.6605
1177.003 ; 12.62116
1177.034 ; 12.59073
1177.066 ; 12.56841
1177.097 ; 12.55536
1177.128 ; 12.55058
1177.159 ; 12.55393
1177.221 ; 12.58459
1177.283 ; 12.64654
1177.346 ; 12.74068
1177.408 ; 12.86281
1177.47 ; 13.01235
1177.532 ; 13.18663
1177.781 ; 14.04498
1177.88 ; 14.39396
1177.979 ; 14.70089
1178.092 ; 14.96177
1178.112 ; 14.99538
1178.18 ; 15.07768
1178.256 ; 15.10815
1178.352 ; 15.0526
1178.447 ; 14.90138
1178.542 ; 14.67046
1178.777 ; 13.90499
1178.895 ; 13.50346
1178.954 ; 13.31507
1179.012 ; 13.14208
1179.068 ; 12.98845
1179.123 ; 12.85144
1179.178 ; 12.72868
1179.233 ; 12.62014
1179.288 ; 12.52541
1179.343 ; 12.44374
1179.398 ; 12.37422
1179.453 ; 12.31577
1179.508 ; 12.26725
1179.563 ; 12.22755
1179.618 ; 12.19557
1179.673 ; 12.1703
1179.728 ; 12.15083
1179.783 ; 12.13635
1179.893 ; 12.11973
1179.996 ; 12.11604
1180.099 ; 12.12148
1180.202 ; 12.1347
1180.304 ; 12.15497
1180.407 ; 12.18288
1180.51 ; 12.21921
1180.613 ; 12.26564
1180.715 ; 12.32403
1180.767 ; 12.35957
1180.818 ; 12.39882
1180.87 ; 12.44387
